fecha,valor
2021-12-30T03:00:00.000Z,850.25
2021-12-29T03:00:00.000Z,855.94
2021-12-28T03:00:00.000Z,858.59
2021-12-27T03:00:00.000Z,863.29
2021-12-24T03:00:00.000Z,857.14
2021-12-23T03:00:00.000Z,866.25
2021-12-22T03:00:00.000Z,868.76
2021-12-21T03:00:00.000Z,863.21
2021-12-20T03:00:00.000Z,846.64
2021-12-17T03:00:00.000Z,849.65
2021-12-16T03:00:00.000Z,848.52
2021-12-15T03:00:00.000Z,846.43
2021-12-14T03:00:00.000Z,843.43
2021-12-13T03:00:00.000Z,849.16
2021-12-10T03:00:00.000Z,841.32
2021-12-09T03:00:00.000Z,839.53
2021-12-07T03:00:00.000Z,842.32
2021-12-06T03:00:00.000Z,837.69
2021-12-03T03:00:00.000Z,837.72
2021-12-02T03:00:00.000Z,828.17
2021-12-01T03:00:00.000Z,837.55
2021-11-30T03:00:00.000Z,836.73
2021-11-29T03:00:00.000Z,829.94
2021-11-26T03:00:00.000Z,819.59
2021-11-25T03:00:00.000Z,811.7
2021-11-24T03:00:00.000Z,809.94
2021-11-23T03:00:00.000Z,808.14
2021-11-22T03:00:00.000Z,832.72
2021-11-19T03:00:00.000Z,834.57
2021-11-18T03:00:00.000Z,819.56
2021-11-17T03:00:00.000Z,806.24
2021-11-16T03:00:00.000Z,801.96
2021-11-15T03:00:00.000Z,797.8
2021-11-12T03:00:00.000Z,791.3
2021-11-11T03:00:00.000Z,791.71
2021-11-10T03:00:00.000Z,797.78
2021-11-09T03:00:00.000Z,806.61
2021-11-08T03:00:00.000Z,812.4
2021-11-05T03:00:00.000Z,815.58
2021-11-04T03:00:00.000Z,815.52
2021-11-03T03:00:00.000Z,814.42
2021-11-02T03:00:00.000Z,810.91
2021-10-29T03:00:00.000Z,805.47
2021-10-28T03:00:00.000Z,804.32
2021-10-27T03:00:00.000Z,806.55
2021-10-26T03:00:00.000Z,810.16
2021-10-25T03:00:00.000Z,816.58
2021-10-22T03:00:00.000Z,817.61
2021-10-21T03:00:00.000Z,811.55
2021-10-20T03:00:00.000Z,813.33
2021-10-19T03:00:00.000Z,820.29
