fecha,valor
2012-12-28T03:00:00.000Z,478.6
2012-12-27T03:00:00.000Z,479.09
2012-12-26T03:00:00.000Z,479.39
2012-12-24T03:00:00.000Z,476.4
2012-12-21T03:00:00.000Z,475.02
2012-12-20T03:00:00.000Z,474.42
2012-12-19T03:00:00.000Z,474.81
2012-12-18T03:00:00.000Z,474.5
2012-12-17T03:00:00.000Z,474.36
2012-12-14T03:00:00.000Z,474.95
2012-12-13T03:00:00.000Z,474.92
2012-12-12T03:00:00.000Z,474.78
2012-12-11T03:00:00.000Z,476.29
2012-12-10T03:00:00.000Z,477.04
2012-12-07T03:00:00.000Z,477.97
2012-12-06T03:00:00.000Z,480.18
2012-12-05T03:00:00.000Z,481.05
2012-12-04T03:00:00.000Z,481.28
2012-12-03T03:00:00.000Z,480.39
2012-11-30T03:00:00.000Z,479.42
2012-11-29T03:00:00.000Z,481.69
2012-11-28T03:00:00.000Z,481.05
2012-11-27T03:00:00.000Z,480.9
2012-11-26T03:00:00.000Z,478.03
2012-11-23T03:00:00.000Z,476.2
2012-11-22T03:00:00.000Z,477.81
2012-11-21T03:00:00.000Z,478.92
2012-11-20T03:00:00.000Z,480.77
2012-11-19T03:00:00.000Z,484.48
2012-11-16T03:00:00.000Z,483.94
2012-11-15T03:00:00.000Z,484.26
2012-11-14T03:00:00.000Z,483.69
2012-11-13T03:00:00.000Z,479.98
2012-11-12T03:00:00.000Z,479.79
2012-11-09T03:00:00.000Z,478.19
2012-11-08T03:00:00.000Z,479.63
2012-11-07T03:00:00.000Z,479.78
2012-11-06T03:00:00.000Z,482.29
2012-11-05T03:00:00.000Z,480.59
2012-10-31T03:00:00.000Z,480.03
2012-10-30T03:00:00.000Z,481.98
2012-10-29T03:00:00.000Z,480.3
2012-10-26T03:00:00.000Z,478.87
2012-10-25T03:00:00.000Z,481.78
2012-10-24T03:00:00.000Z,481.4
2012-10-23T03:00:00.000Z,475.67
2012-10-22T03:00:00.000Z,474.25
2012-10-19T03:00:00.000Z,472.56
2012-10-18T03:00:00.000Z,472.19
2012-10-17T03:00:00.000Z,471.54
2012-10-16T03:00:00.000Z,472.95
2012-10-12T03:00:00.000Z,472.8
2012-10-11T03:00:00.000Z,475.02
2012-10-10T03:00:00.000Z,474.01
2012-10-09T03:00:00.000Z,474.47
2012-10-08T03:00:00.000Z,472.37
2012-10-05T03:00:00.000Z,472.76
2012-10-04T03:00:00.000Z,473.41
2012-10-03T03:00:00.000Z,472.77
2012-10-02T03:00:00.000Z,473.08
2012-10-01T03:00:00.000Z,473.77
2012-09-28T03:00:00.000Z,470.48
2012-09-27T03:00:00.000Z,471.88
2012-09-26T03:00:00.000Z,471.19
2012-09-25T03:00:00.000Z,475.52
2012-09-24T03:00:00.000Z,472.01
2012-09-21T03:00:00.000Z,471.58
2012-09-20T03:00:00.000Z,469.65
2012-09-14T03:00:00.000Z,472.86
2012-09-13T03:00:00.000Z,473.54
2012-09-12T03:00:00.000Z,474.74
2012-09-11T03:00:00.000Z,475.24
2012-09-10T03:00:00.000Z,474.98
2012-09-07T03:00:00.000Z,477.49
2012-09-06T03:00:00.000Z,481.07
2012-09-05T03:00:00.000Z,480.93
2012-09-04T03:00:00.000Z,481.11
2012-09-03T03:00:00.000Z,480.25
2012-08-31T04:00:00.000Z,481.17
2012-08-30T04:00:00.000Z,480.59
2012-08-29T04:00:00.000Z,480.65
2012-08-28T04:00:00.000Z,481.12
2012-08-27T04:00:00.000Z,481.33
