fecha,valor
2026-06-22T04:00:00.000Z,900.6
2026-06-19T04:00:00.000Z,897.19
2026-06-18T04:00:00.000Z,883.46
2026-06-17T04:00:00.000Z,886.53
2026-06-16T04:00:00.000Z,890.13
2026-06-15T04:00:00.000Z,899.3
2026-06-12T04:00:00.000Z,909.02
2026-06-11T04:00:00.000Z,915.97
2026-06-10T04:00:00.000Z,916.39
2026-06-09T04:00:00.000Z,918.91
2026-06-08T04:00:00.000Z,910.29
2026-06-05T04:00:00.000Z,894.99
2026-06-04T04:00:00.000Z,894.29
2026-06-03T04:00:00.000Z,888.36
2026-06-02T04:00:00.000Z,892.91
2026-06-01T04:00:00.000Z,890.64
2026-05-29T04:00:00.000Z,892.89
2026-05-28T04:00:00.000Z,894.79
2026-05-27T04:00:00.000Z,894.67
2026-05-26T04:00:00.000Z,893.25
2026-05-25T04:00:00.000Z,899.86
2026-05-22T04:00:00.000Z,899.68
2026-05-20T04:00:00.000Z,907.51
2026-05-19T04:00:00.000Z,901.59
2026-05-18T04:00:00.000Z,906.68
2026-05-15T04:00:00.000Z,891.0
2026-05-14T04:00:00.000Z,889.19
2026-05-13T04:00:00.000Z,899.91
2026-05-12T04:00:00.000Z,894.25
2026-05-11T04:00:00.000Z,890.89
2026-05-08T04:00:00.000Z,887.71
2026-05-07T04:00:00.000Z,892.83
2026-05-06T04:00:00.000Z,905.36
2026-05-05T04:00:00.000Z,910.01
2026-05-04T04:00:00.000Z,903.05
2026-04-30T04:00:00.000Z,901.76
2026-04-29T04:00:00.000Z,896.03
2026-04-28T04:00:00.000Z,894.18
2026-04-27T04:00:00.000Z,895.07
2026-04-24T04:00:00.000Z,892.18
2026-04-23T04:00:00.000Z,889.87
2026-04-22T04:00:00.000Z,887.79
2026-04-21T04:00:00.000Z,881.22
2026-04-20T04:00:00.000Z,876.32
2026-04-17T04:00:00.000Z,886.32
2026-04-16T04:00:00.000Z,886.09
2026-04-15T04:00:00.000Z,886.97
2026-04-14T04:00:00.000Z,899.39
2026-04-13T04:00:00.000Z,890.33
2026-04-10T04:00:00.000Z,894.17
2026-04-09T04:00:00.000Z,895.28
2026-04-08T04:00:00.000Z,922.59
2026-04-07T04:00:00.000Z,914.47
2026-04-06T04:00:00.000Z,922.17
2026-04-02T03:00:00.000Z,915.95
2026-04-01T03:00:00.000Z,927.46
2026-03-31T03:00:00.000Z,931.57
2026-03-30T03:00:00.000Z,929.9
2026-03-27T03:00:00.000Z,923.25
2026-03-26T03:00:00.000Z,913.83
2026-03-25T03:00:00.000Z,915.76
2026-03-24T03:00:00.000Z,915.15
2026-03-23T03:00:00.000Z,923.67
2026-03-20T03:00:00.000Z,920.52
2026-03-19T03:00:00.000Z,912.41
2026-03-18T03:00:00.000Z,906.15
2026-03-17T03:00:00.000Z,909.11
2026-03-16T03:00:00.000Z,913.98
2026-03-13T03:00:00.000Z,909.94
2026-03-12T03:00:00.000Z,895.86
2026-03-11T03:00:00.000Z,893.69
2026-03-10T03:00:00.000Z,916.36
2026-03-09T03:00:00.000Z,921.76
2026-03-06T03:00:00.000Z,907.66
2026-03-05T03:00:00.000Z,895.14
2026-03-04T03:00:00.000Z,906.32
2026-03-03T03:00:00.000Z,884.21
2026-03-02T03:00:00.000Z,871.41
2026-02-27T03:00:00.000Z,861.19
2026-02-26T03:00:00.000Z,857.58
2026-02-25T03:00:00.000Z,865.36
2026-02-24T03:00:00.000Z,867.29
2026-02-23T03:00:00.000Z,867.13
2026-02-20T03:00:00.000Z,866.74
2026-02-19T03:00:00.000Z,863.29
2026-02-18T03:00:00.000Z,868.24
2026-02-17T03:00:00.000Z,862.91
2026-02-16T03:00:00.000Z,863.5
2026-02-13T03:00:00.000Z,854.41
2026-02-12T03:00:00.000Z,856.38
2026-02-11T03:00:00.000Z,856.06
2026-02-10T03:00:00.000Z,854.25
2026-02-09T03:00:00.000Z,859.66
2026-02-06T03:00:00.000Z,865.67
2026-02-05T03:00:00.000Z,857.59
2026-02-04T03:00:00.000Z,859.53
2026-02-03T03:00:00.000Z,868.52
2026-02-02T03:00:00.000Z,865.1
2026-01-30T03:00:00.000Z,858.45
2026-01-29T03:00:00.000Z,857.95
2026-01-28T03:00:00.000Z,862.17
2026-01-27T03:00:00.000Z,862.98
2026-01-26T03:00:00.000Z,870.71
2026-01-23T03:00:00.000Z,872.22
2026-01-22T03:00:00.000Z,878.21
2026-01-21T03:00:00.000Z,889.54
2026-01-20T03:00:00.000Z,888.66
2026-01-19T03:00:00.000Z,887.01
2026-01-16T03:00:00.000Z,884.57
2026-01-15T03:00:00.000Z,882.74
2026-01-14T03:00:00.000Z,883.96
2026-01-13T03:00:00.000Z,885.71
2026-01-12T03:00:00.000Z,895.54
2026-01-09T03:00:00.000Z,896.89
2026-01-08T03:00:00.000Z,895.33
2026-01-07T03:00:00.000Z,896.82
2026-01-06T03:00:00.000Z,905.14
2026-01-05T03:00:00.000Z,901.55
2026-01-02T03:00:00.000Z,907.13
