fecha,valor
2023-12-29T03:00:00.000Z,884.59
2023-12-28T03:00:00.000Z,886.34
2023-12-27T03:00:00.000Z,895.77
2023-12-26T03:00:00.000Z,883.99
2023-12-22T03:00:00.000Z,872.95
2023-12-21T03:00:00.000Z,868.77
2023-12-20T03:00:00.000Z,863.23
2023-12-19T03:00:00.000Z,875.48
2023-12-18T03:00:00.000Z,872.59
2023-12-15T03:00:00.000Z,866.37
2023-12-14T03:00:00.000Z,876.77
2023-12-13T03:00:00.000Z,880.62
2023-12-12T03:00:00.000Z,880.0
2023-12-11T03:00:00.000Z,868.01
2023-12-07T03:00:00.000Z,874.42
2023-12-06T03:00:00.000Z,874.25
2023-12-05T03:00:00.000Z,862.08
2023-12-04T03:00:00.000Z,862.86
2023-12-01T03:00:00.000Z,869.56
2023-11-30T03:00:00.000Z,867.86
2023-11-29T03:00:00.000Z,869.47
2023-11-28T03:00:00.000Z,872.03
2023-11-27T03:00:00.000Z,873.89
2023-11-24T03:00:00.000Z,871.37
2023-11-23T03:00:00.000Z,874.86
2023-11-22T03:00:00.000Z,873.7
2023-11-21T03:00:00.000Z,878.99
2023-11-20T03:00:00.000Z,884.36
2023-11-17T03:00:00.000Z,881.17
2023-11-16T03:00:00.000Z,890.18
2023-11-15T03:00:00.000Z,907.36
2023-11-14T03:00:00.000Z,921.65
2023-11-13T03:00:00.000Z,916.58
2023-11-10T03:00:00.000Z,902.89
2023-11-09T03:00:00.000Z,896.0
2023-11-08T03:00:00.000Z,886.28
2023-11-07T03:00:00.000Z,879.78
2023-11-06T03:00:00.000Z,881.3
2023-11-03T03:00:00.000Z,889.74
2023-11-02T03:00:00.000Z,899.44
2023-10-31T03:00:00.000Z,910.28
2023-10-30T03:00:00.000Z,928.41
2023-10-26T03:00:00.000Z,922.89
2023-10-25T03:00:00.000Z,929.05
2023-10-24T03:00:00.000Z,938.26
2023-10-23T03:00:00.000Z,942.42
2023-10-20T03:00:00.000Z,940.46
2023-10-19T03:00:00.000Z,937.21
2023-10-18T03:00:00.000Z,945.61
2023-10-17T03:00:00.000Z,942.8
2023-10-16T03:00:00.000Z,942.04
2023-10-13T03:00:00.000Z,933.45
2023-10-12T03:00:00.000Z,924.81
2023-10-11T03:00:00.000Z,927.07
2023-10-10T03:00:00.000Z,919.42
2023-10-06T03:00:00.000Z,917.34
2023-10-05T03:00:00.000Z,913.26
2023-10-04T03:00:00.000Z,914.3
2023-10-03T03:00:00.000Z,902.26
2023-10-02T03:00:00.000Z,895.6
2023-09-29T03:00:00.000Z,906.84
2023-09-28T03:00:00.000Z,904.62
2023-09-27T03:00:00.000Z,904.31
2023-09-26T03:00:00.000Z,900.14
2023-09-25T03:00:00.000Z,889.21
2023-09-22T03:00:00.000Z,891.73
2023-09-21T03:00:00.000Z,882.31
2023-09-20T03:00:00.000Z,887.89
2023-09-15T03:00:00.000Z,885.84
2023-09-14T03:00:00.000Z,888.34
2023-09-13T03:00:00.000Z,897.17
2023-09-12T03:00:00.000Z,890.81
2023-09-11T03:00:00.000Z,892.68
2023-09-08T03:00:00.000Z,879.77
2023-09-07T03:00:00.000Z,872.92
2023-09-06T03:00:00.000Z,869.67
2023-09-05T03:00:00.000Z,854.99
2023-09-04T03:00:00.000Z,850.57
2023-09-01T04:00:00.000Z,853.86
