fecha,valor
2024-12-30T03:00:00.000Z,992.12
2024-12-27T03:00:00.000Z,990.95
2024-12-26T03:00:00.000Z,989.07
2024-12-24T03:00:00.000Z,992.78
2024-12-23T03:00:00.000Z,991.18
2024-12-20T03:00:00.000Z,996.35
2024-12-19T03:00:00.000Z,988.44
2024-12-18T03:00:00.000Z,990.87
2024-12-17T03:00:00.000Z,989.93
2024-12-16T03:00:00.000Z,983.25
2024-12-13T03:00:00.000Z,975.67
2024-12-12T03:00:00.000Z,975.81
2024-12-11T03:00:00.000Z,972.43
2024-12-10T03:00:00.000Z,969.92
2024-12-09T03:00:00.000Z,971.62
2024-12-06T03:00:00.000Z,971.65
2024-12-05T03:00:00.000Z,974.37
2024-12-04T03:00:00.000Z,972.75
2024-12-03T03:00:00.000Z,979.1
2024-12-02T03:00:00.000Z,977.66
2024-11-29T03:00:00.000Z,977.32
2024-11-28T03:00:00.000Z,975.41
2024-11-27T03:00:00.000Z,975.06
2024-11-26T03:00:00.000Z,976.89
2024-11-25T03:00:00.000Z,982.08
2024-11-22T03:00:00.000Z,971.29
2024-11-21T03:00:00.000Z,972.68
2024-11-20T03:00:00.000Z,973.21
2024-11-19T03:00:00.000Z,976.86
2024-11-18T03:00:00.000Z,974.51
2024-11-15T03:00:00.000Z,975.44
2024-11-14T03:00:00.000Z,981.61
2024-11-13T03:00:00.000Z,983.76
2024-11-12T03:00:00.000Z,980.47
2024-11-11T03:00:00.000Z,963.09
2024-11-08T03:00:00.000Z,950.99
2024-11-07T03:00:00.000Z,968.6
2024-11-06T03:00:00.000Z,954.9
2024-11-05T03:00:00.000Z,956.54
2024-11-04T03:00:00.000Z,961.29
2024-10-30T03:00:00.000Z,950.89
2024-10-29T03:00:00.000Z,945.88
2024-10-28T03:00:00.000Z,949.34
2024-10-25T03:00:00.000Z,945.29
2024-10-24T03:00:00.000Z,948.2
2024-10-23T03:00:00.000Z,949.0
2024-10-22T03:00:00.000Z,954.39
2024-10-21T03:00:00.000Z,946.99
2024-10-18T03:00:00.000Z,945.01
2024-10-17T03:00:00.000Z,941.3
2024-10-16T03:00:00.000Z,937.29
2024-10-15T03:00:00.000Z,928.37
2024-10-14T03:00:00.000Z,926.07
2024-10-11T03:00:00.000Z,931.26
2024-10-10T03:00:00.000Z,934.84
2024-10-09T03:00:00.000Z,933.62
2024-10-08T03:00:00.000Z,925.86
2024-10-07T03:00:00.000Z,923.74
2024-10-04T03:00:00.000Z,919.49
2024-10-03T03:00:00.000Z,908.23
2024-10-02T03:00:00.000Z,901.13
2024-10-01T03:00:00.000Z,897.68
2024-09-30T03:00:00.000Z,896.25
2024-09-27T03:00:00.000Z,900.91
2024-09-26T03:00:00.000Z,912.24
2024-09-25T03:00:00.000Z,911.51
2024-09-24T03:00:00.000Z,924.81
2024-09-23T03:00:00.000Z,927.15
2024-09-17T03:00:00.000Z,923.37
2024-09-16T03:00:00.000Z,925.61
2024-09-13T03:00:00.000Z,933.57
2024-09-12T03:00:00.000Z,943.44
2024-09-11T03:00:00.000Z,948.85
2024-09-10T03:00:00.000Z,946.22
2024-09-09T03:00:00.000Z,943.18
2024-09-06T04:00:00.000Z,941.54
2024-09-05T04:00:00.000Z,937.86
2024-09-04T04:00:00.000Z,926.22
2024-09-03T04:00:00.000Z,915.14
2024-09-02T04:00:00.000Z,913.99
2024-08-30T04:00:00.000Z,917.38
2024-08-29T04:00:00.000Z,912.08
2024-08-28T04:00:00.000Z,907.32
2024-08-27T04:00:00.000Z,907.35
2024-08-26T04:00:00.000Z,911.01
2024-08-23T04:00:00.000Z,919.94
2024-08-22T04:00:00.000Z,918.97
2024-08-21T04:00:00.000Z,922.58
2024-08-20T04:00:00.000Z,929.36
2024-08-19T04:00:00.000Z,933.84
2024-08-16T04:00:00.000Z,931.39
2024-08-14T04:00:00.000Z,932.28
2024-08-13T04:00:00.000Z,931.96
2024-08-12T04:00:00.000Z,932.62
2024-08-09T04:00:00.000Z,937.18
2024-08-08T04:00:00.000Z,943.96
2024-08-07T04:00:00.000Z,947.18
2024-08-06T04:00:00.000Z,957.57
2024-08-05T04:00:00.000Z,951.11
2024-08-02T04:00:00.000Z,938.94
2024-08-01T04:00:00.000Z,943.78
2024-07-31T04:00:00.000Z,956.58
2024-07-30T04:00:00.000Z,956.63
2024-07-29T04:00:00.000Z,950.29
2024-07-26T04:00:00.000Z,947.39
2024-07-25T04:00:00.000Z,948.79
2024-07-24T04:00:00.000Z,946.69
2024-07-23T04:00:00.000Z,949.1
2024-07-22T04:00:00.000Z,943.77
2024-07-19T04:00:00.000Z,940.15
2024-07-18T04:00:00.000Z,921.91
2024-07-17T04:00:00.000Z,910.79
2024-07-15T04:00:00.000Z,910.14
2024-07-12T04:00:00.000Z,908.92
2024-07-11T04:00:00.000Z,918.86
2024-07-10T04:00:00.000Z,932.31
2024-07-09T04:00:00.000Z,939.17
2024-07-08T04:00:00.000Z,933.51
2024-07-05T04:00:00.000Z,936.55
2024-07-04T04:00:00.000Z,939.57
2024-07-03T04:00:00.000Z,946.99
2024-07-02T04:00:00.000Z,943.89
2024-07-01T04:00:00.000Z,944.34
2024-06-28T04:00:00.000Z,951.02
2024-06-27T04:00:00.000Z,947.78
2024-06-26T04:00:00.000Z,942.31
2024-06-25T04:00:00.000Z,941.72
2024-06-24T04:00:00.000Z,937.34
2024-06-21T04:00:00.000Z,927.92
2024-06-19T04:00:00.000Z,934.91
2024-06-18T04:00:00.000Z,938.68
2024-06-17T04:00:00.000Z,928.47
2024-06-14T04:00:00.000Z,919.49
2024-06-13T04:00:00.000Z,914.86
2024-06-12T04:00:00.000Z,924.18
2024-06-11T04:00:00.000Z,923.24
2024-06-10T04:00:00.000Z,916.84
2024-06-07T04:00:00.000Z,910.45
2024-06-06T04:00:00.000Z,906.25
2024-06-05T04:00:00.000Z,905.37
2024-06-04T04:00:00.000Z,907.94
2024-06-03T04:00:00.000Z,916.77
2024-05-31T04:00:00.000Z,917.98
2024-05-30T04:00:00.000Z,907.67
2024-05-29T04:00:00.000Z,898.13
2024-05-28T04:00:00.000Z,900.28
2024-05-27T04:00:00.000Z,903.17
2024-05-24T04:00:00.000Z,908.95
2024-05-23T04:00:00.000Z,904.67
2024-05-22T04:00:00.000Z,886.79
2024-05-20T04:00:00.000Z,897.11
2024-05-17T04:00:00.000Z,901.53
