fecha,valor
2013-12-30T03:00:00.000Z,523.76
2013-12-27T03:00:00.000Z,525.24
2013-12-26T03:00:00.000Z,528.03
2013-12-24T03:00:00.000Z,527.65
2013-12-23T03:00:00.000Z,530.88
2013-12-20T03:00:00.000Z,530.02
2013-12-19T03:00:00.000Z,528.19
2013-12-18T03:00:00.000Z,526.38
2013-12-17T03:00:00.000Z,528.27
2013-12-16T03:00:00.000Z,529.5
2013-12-13T03:00:00.000Z,532.8
2013-12-12T03:00:00.000Z,532.04
2013-12-11T03:00:00.000Z,530.66
2013-12-10T03:00:00.000Z,527.08
2013-12-09T03:00:00.000Z,528.59
2013-12-06T03:00:00.000Z,531.15
2013-12-05T03:00:00.000Z,533.95
2013-12-04T03:00:00.000Z,532.97
2013-12-03T03:00:00.000Z,532.21
2013-12-02T03:00:00.000Z,529.64
2013-11-29T03:00:00.000Z,528.19
2013-11-28T03:00:00.000Z,524.1
2013-11-27T03:00:00.000Z,522.23
2013-11-26T03:00:00.000Z,520.54
2013-11-25T03:00:00.000Z,520.37
2013-11-22T03:00:00.000Z,522.73
2013-11-21T03:00:00.000Z,522.67
2013-11-20T03:00:00.000Z,519.22
2013-11-19T03:00:00.000Z,517.33
2013-11-18T03:00:00.000Z,520.73
2013-11-15T03:00:00.000Z,520.89
2013-11-14T03:00:00.000Z,522.07
2013-11-13T03:00:00.000Z,520.69
2013-11-12T03:00:00.000Z,520.0
2013-11-11T03:00:00.000Z,518.05
2013-11-08T03:00:00.000Z,515.4
2013-11-07T03:00:00.000Z,514.72
2013-11-06T03:00:00.000Z,514.9
2013-11-05T03:00:00.000Z,512.53
2013-11-04T03:00:00.000Z,507.64
2013-10-30T03:00:00.000Z,508.58
2013-10-29T03:00:00.000Z,506.97
2013-10-28T03:00:00.000Z,505.32
2013-10-25T03:00:00.000Z,504.61
2013-10-24T03:00:00.000Z,503.08
2013-10-23T03:00:00.000Z,500.01
2013-10-22T03:00:00.000Z,500.49
2013-10-21T03:00:00.000Z,495.99
2013-10-18T03:00:00.000Z,493.36
2013-10-17T03:00:00.000Z,496.89
2013-10-16T03:00:00.000Z,498.66
2013-10-15T03:00:00.000Z,498.77
2013-10-14T03:00:00.000Z,497.44
2013-10-11T03:00:00.000Z,498.36
2013-10-10T03:00:00.000Z,500.72
2013-10-09T03:00:00.000Z,498.95
2013-10-08T03:00:00.000Z,499.51
2013-10-07T03:00:00.000Z,498.88
2013-10-04T03:00:00.000Z,500.3
2013-10-03T03:00:00.000Z,502.75
2013-10-02T03:00:00.000Z,503.9
2013-10-01T03:00:00.000Z,504.2
2013-09-30T03:00:00.000Z,502.97
2013-09-27T03:00:00.000Z,500.22
2013-09-26T03:00:00.000Z,500.28
2013-09-25T03:00:00.000Z,497.19
2013-09-24T03:00:00.000Z,496.49
2013-09-23T03:00:00.000Z,503.23
2013-09-17T03:00:00.000Z,502.44
2013-09-16T03:00:00.000Z,504.14
2013-09-13T03:00:00.000Z,501.98
2013-09-12T03:00:00.000Z,503.92
2013-09-11T03:00:00.000Z,506.8
2013-09-10T03:00:00.000Z,507.74
2013-09-09T03:00:00.000Z,506.97
2013-09-06T04:00:00.000Z,509.46
2013-09-05T04:00:00.000Z,508.56
2013-09-04T04:00:00.000Z,510.38
2013-09-03T04:00:00.000Z,509.75
2013-09-02T04:00:00.000Z,509.74
2013-08-30T04:00:00.000Z,511.65
2013-08-29T04:00:00.000Z,513.63
2013-08-28T04:00:00.000Z,515.16
2013-08-27T04:00:00.000Z,511.28
2013-08-26T04:00:00.000Z,509.75
2013-08-23T04:00:00.000Z,513.65
2013-08-22T04:00:00.000Z,515.87
2013-08-21T04:00:00.000Z,516.38
2013-08-20T04:00:00.000Z,516.83
2013-08-19T04:00:00.000Z,510.35
2013-08-16T04:00:00.000Z,509.12
2013-08-14T04:00:00.000Z,510.53
2013-08-13T04:00:00.000Z,506.78
2013-08-12T04:00:00.000Z,507.05
2013-08-09T04:00:00.000Z,510.65
2013-08-08T04:00:00.000Z,515.84
2013-08-07T04:00:00.000Z,514.04
2013-08-06T04:00:00.000Z,512.33
2013-08-05T04:00:00.000Z,513.63
2013-08-02T04:00:00.000Z,514.42
2013-08-01T04:00:00.000Z,515.42
2013-07-31T04:00:00.000Z,514.34
2013-07-30T04:00:00.000Z,509.89
2013-07-29T04:00:00.000Z,506.5
2013-07-26T04:00:00.000Z,505.43
2013-07-25T04:00:00.000Z,504.34
2013-07-24T04:00:00.000Z,504.35
2013-07-23T04:00:00.000Z,503.05
2013-07-22T04:00:00.000Z,502.37
2013-07-19T04:00:00.000Z,499.52
2013-07-18T04:00:00.000Z,497.79
2013-07-17T04:00:00.000Z,501.59
2013-07-15T04:00:00.000Z,504.54
2013-07-12T04:00:00.000Z,505.73
2013-07-11T04:00:00.000Z,508.29
2013-07-10T04:00:00.000Z,507.65
2013-07-09T04:00:00.000Z,506.61
2013-07-08T04:00:00.000Z,506.96
2013-07-05T04:00:00.000Z,501.44
2013-07-04T04:00:00.000Z,503.21
