fecha,valor
2025-12-30T03:00:00.000Z,911.18
2025-12-29T03:00:00.000Z,904.54
2025-12-26T03:00:00.000Z,905.04
2025-12-24T03:00:00.000Z,906.44
2025-12-23T03:00:00.000Z,908.4
2025-12-22T03:00:00.000Z,909.9
2025-12-19T03:00:00.000Z,914.99
2025-12-18T03:00:00.000Z,917.45
2025-12-17T03:00:00.000Z,913.74
2025-12-16T03:00:00.000Z,912.03
2025-12-15T03:00:00.000Z,912.66
2025-12-12T03:00:00.000Z,916.9
2025-12-11T03:00:00.000Z,923.99
2025-12-10T03:00:00.000Z,926.89
2025-12-09T03:00:00.000Z,920.02
2025-12-05T03:00:00.000Z,918.15
2025-12-04T03:00:00.000Z,919.46
2025-12-03T03:00:00.000Z,925.37
2025-12-02T03:00:00.000Z,927.95
2025-12-01T03:00:00.000Z,928.16
2025-11-28T03:00:00.000Z,929.14
2025-11-27T03:00:00.000Z,930.89
2025-11-26T03:00:00.000Z,937.15
2025-11-25T03:00:00.000Z,939.57
2025-11-24T03:00:00.000Z,937.36
2025-11-21T03:00:00.000Z,929.0
2025-11-20T03:00:00.000Z,931.36
2025-11-19T03:00:00.000Z,929.26
2025-11-18T03:00:00.000Z,919.82
2025-11-17T03:00:00.000Z,932.63
2025-11-14T03:00:00.000Z,925.63
2025-11-13T03:00:00.000Z,932.37
2025-11-12T03:00:00.000Z,936.89
2025-11-11T03:00:00.000Z,940.85
2025-11-10T03:00:00.000Z,946.24
2025-11-07T03:00:00.000Z,940.84
2025-11-06T03:00:00.000Z,945.6
2025-11-05T03:00:00.000Z,945.13
2025-11-04T03:00:00.000Z,940.53
2025-11-03T03:00:00.000Z,943.69
2025-10-30T03:00:00.000Z,940.57
2025-10-29T03:00:00.000Z,941.63
2025-10-28T03:00:00.000Z,938.19
2025-10-27T03:00:00.000Z,943.47
2025-10-24T03:00:00.000Z,945.34
2025-10-23T03:00:00.000Z,950.46
2025-10-22T03:00:00.000Z,951.78
2025-10-21T03:00:00.000Z,953.21
2025-10-20T03:00:00.000Z,960.34
2025-10-17T03:00:00.000Z,956.13
2025-10-16T03:00:00.000Z,959.36
2025-10-15T03:00:00.000Z,963.69
2025-10-14T03:00:00.000Z,957.66
2025-10-13T03:00:00.000Z,954.37
2025-10-10T03:00:00.000Z,948.77
2025-10-09T03:00:00.000Z,951.45
2025-10-08T03:00:00.000Z,961.61
2025-10-07T03:00:00.000Z,963.09
2025-10-06T03:00:00.000Z,963.17
2025-10-03T03:00:00.000Z,961.54
2025-10-02T03:00:00.000Z,959.19
2025-10-01T03:00:00.000Z,962.39
2025-09-30T03:00:00.000Z,961.24
2025-09-29T03:00:00.000Z,958.9
2025-09-26T03:00:00.000Z,956.42
2025-09-25T03:00:00.000Z,953.24
2025-09-24T03:00:00.000Z,952.87
2025-09-23T03:00:00.000Z,954.72
2025-09-22T03:00:00.000Z,951.03
2025-09-17T03:00:00.000Z,948.57
2025-09-16T03:00:00.000Z,951.14
2025-09-15T03:00:00.000Z,954.58
2025-09-12T03:00:00.000Z,955.47
2025-09-11T03:00:00.000Z,962.73
2025-09-10T03:00:00.000Z,966.35
2025-09-09T03:00:00.000Z,967.07
2025-09-08T03:00:00.000Z,964.58
2025-09-05T04:00:00.000Z,971.22
2025-09-04T04:00:00.000Z,969.46
2025-09-03T04:00:00.000Z,974.13
2025-09-02T04:00:00.000Z,968.35
2025-09-01T04:00:00.000Z,965.28
2025-08-29T04:00:00.000Z,967.48
2025-08-28T04:00:00.000Z,968.64
2025-08-27T04:00:00.000Z,965.01
2025-08-26T04:00:00.000Z,962.51
2025-08-25T04:00:00.000Z,964.15
2025-08-22T04:00:00.000Z,968.63
2025-08-21T04:00:00.000Z,965.06
2025-08-20T04:00:00.000Z,963.57
2025-08-19T04:00:00.000Z,966.24
2025-08-18T04:00:00.000Z,961.84
2025-08-14T04:00:00.000Z,952.37
2025-08-13T04:00:00.000Z,962.28
2025-08-12T04:00:00.000Z,969.77
2025-08-11T04:00:00.000Z,965.64
2025-08-08T04:00:00.000Z,971.88
2025-08-07T04:00:00.000Z,976.42
2025-08-06T04:00:00.000Z,966.02
2025-08-05T04:00:00.000Z,964.28
2025-08-04T04:00:00.000Z,967.48
2025-08-01T04:00:00.000Z,976.8
2025-07-31T04:00:00.000Z,978.07
2025-07-30T04:00:00.000Z,970.09
2025-07-29T04:00:00.000Z,969.75
2025-07-28T04:00:00.000Z,957.82
2025-07-25T04:00:00.000Z,951.27
2025-07-24T04:00:00.000Z,948.93
2025-07-23T04:00:00.000Z,953.4
2025-07-22T04:00:00.000Z,956.65
2025-07-21T04:00:00.000Z,961.55
2025-07-18T04:00:00.000Z,966.78
2025-07-17T04:00:00.000Z,965.65
2025-07-15T04:00:00.000Z,967.22
2025-07-14T04:00:00.000Z,955.73
2025-07-11T04:00:00.000Z,950.43
2025-07-10T04:00:00.000Z,948.33
2025-07-09T04:00:00.000Z,945.39
2025-07-08T04:00:00.000Z,940.28
2025-07-07T04:00:00.000Z,932.34
2025-07-04T04:00:00.000Z,927.87
2025-07-03T04:00:00.000Z,926.51
2025-07-02T04:00:00.000Z,926.62
2025-07-01T04:00:00.000Z,933.42
2025-06-30T04:00:00.000Z,935.74
2025-06-27T04:00:00.000Z,930.67
2025-06-26T04:00:00.000Z,936.29
2025-06-25T04:00:00.000Z,937.89
2025-06-24T04:00:00.000Z,950.16
2025-06-23T04:00:00.000Z,947.03
2025-06-19T04:00:00.000Z,943.36
2025-06-18T04:00:00.000Z,939.29
2025-06-17T04:00:00.000Z,935.21
2025-06-16T04:00:00.000Z,937.78
2025-06-13T04:00:00.000Z,930.25
2025-06-12T04:00:00.000Z,936.36
2025-06-11T04:00:00.000Z,938.88
2025-06-10T04:00:00.000Z,937.09
2025-06-09T04:00:00.000Z,933.91
2025-06-06T04:00:00.000Z,930.79
2025-06-05T04:00:00.000Z,936.89
2025-06-04T04:00:00.000Z,941.53
2025-06-03T04:00:00.000Z,939.65
2025-06-02T04:00:00.000Z,941.97
2025-05-30T04:00:00.000Z,937.37
2025-05-29T04:00:00.000Z,940.21
2025-05-28T04:00:00.000Z,937.93
2025-05-27T04:00:00.000Z,938.28
2025-05-26T04:00:00.000Z,940.81
2025-05-23T04:00:00.000Z,944.84
2025-05-22T04:00:00.000Z,942.21
2025-05-20T04:00:00.000Z,936.69
2025-05-19T04:00:00.000Z,944.46
2025-05-16T04:00:00.000Z,940.25
2025-05-15T04:00:00.000Z,939.43
2025-05-14T04:00:00.000Z,940.18
2025-05-13T04:00:00.000Z,941.2
2025-05-12T04:00:00.000Z,933.26
2025-05-09T04:00:00.000Z,941.22
2025-05-08T04:00:00.000Z,945.44
2025-05-07T04:00:00.000Z,939.67
2025-05-06T04:00:00.000Z,940.18
2025-05-05T04:00:00.000Z,940.95
2025-05-02T04:00:00.000Z,955.67
2025-04-30T04:00:00.000Z,945.42
2025-04-29T04:00:00.000Z,937.54
2025-04-28T04:00:00.000Z,936.74
2025-04-25T04:00:00.000Z,937.81
2025-04-24T04:00:00.000Z,938.02
2025-04-23T04:00:00.000Z,950.04
2025-04-22T04:00:00.000Z,961.14
2025-04-21T04:00:00.000Z,968.71
2025-04-17T04:00:00.000Z,969.23
2025-04-16T04:00:00.000Z,967.15
2025-04-15T04:00:00.000Z,966.07
2025-04-14T04:00:00.000Z,978.09
2025-04-11T04:00:00.000Z,988.97
2025-04-10T04:00:00.000Z,1000.01
2025-04-09T04:00:00.000Z,993.89
2025-04-08T04:00:00.000Z,990.68
2025-04-07T04:00:00.000Z,975.82
2025-04-04T03:00:00.000Z,946.59
2025-04-03T03:00:00.000Z,949.83
2025-04-02T03:00:00.000Z,946.28
2025-04-01T03:00:00.000Z,953.07
2025-03-31T03:00:00.000Z,946.1
2025-03-28T03:00:00.000Z,931.75
2025-03-27T03:00:00.000Z,920.98
2025-03-26T03:00:00.000Z,919.92
2025-03-25T03:00:00.000Z,926.41
2025-03-24T03:00:00.000Z,932.14
2025-03-21T03:00:00.000Z,926.15
2025-03-20T03:00:00.000Z,917.76
2025-03-19T03:00:00.000Z,917.97
2025-03-18T03:00:00.000Z,923.32
2025-03-17T03:00:00.000Z,932.36
2025-03-14T03:00:00.000Z,940.2
2025-03-13T03:00:00.000Z,932.28
2025-03-12T03:00:00.000Z,937.45
2025-03-11T03:00:00.000Z,931.13
2025-03-10T03:00:00.000Z,928.25
2025-03-07T03:00:00.000Z,926.52
2025-03-06T03:00:00.000Z,936.7
2025-03-05T03:00:00.000Z,948.87
2025-03-04T03:00:00.000Z,953.11
2025-03-03T03:00:00.000Z,954.22
2025-02-28T03:00:00.000Z,951.21
